PERIODO,NUM_ORDEN,DEPARTAMENTO,DIVISION,INSPECTOR,SUPERVISOR,CUIT,RAZON_SOCIAL,FECHA_INICIO,FECHA_DEVOL_TRANS
2 TRIM 2015,1648,EXTERNA D,SELLOS,MERLO CESAR,BEITONE VANESA,30528650002,SIRO SA,29/09/2014,
3 TRIM 2014,1507,EXTERNA C,VII,LENAGHAN OSVALDO,BREPPE MARISA,30528650003,SIRO SA,20/03/2013,
3 TRIM 2014,1508,EXTERNA D,SELLOS,MERLO CESAR,CHIRICO MARIA,30528650002,SIRO SA,29/09/2014,
4 TRIM 2014,1411,EXTERNA D,SELLOS,MERLO CESAR,CHIRICO MARIA,30528650002,SIRO SA,29/09/2014,
2 TRIM 2015,1649,EXTERNA F,A,NEME CAROLINA,SOUTO CARLOS,30646142381,SISARGAS S.A.,11/05/2015,
3 TRIM 2015,1695,EXTERNA F,A,NEME CAROLINA,CARLOS SOUTO,30646142381,SISARGAS S.A.,11/05/2015,
4 TRIM 2014,1412,EXTERNA B,IV,NATALE VINCENZO,LASPINA ROXANA,30654846509,SISEG S.R.L.,17/03/2014,
2 TRIM 2014,1476,EXTERNA B,IV,NATALE VINCENZO,LASPINA ROXANA,30654846509,SISEG S.R.L. (SOCIEDAD DE POLICIA PARTICULAR),17/03/2014,
3 TRIM 2014,1509,EXTERNA B,IV,NATALE VINCENZO,LASPINA ROXANA,30654846509,SISEG S.R.L. (SOCIEDAD DE POLICIA PARTICULAR),17/03/2014,
1 TRIM 2014,1480,EXTERNA B,IV,NATALE VINCENZO,LASPINA ROXANA,30654846509,SISEG S.R.L. (SOCIEDAD DE POLICIAL PARTICULAR) ,17/03/2014,
1 TRIM 2015,1596,EXTERNA A,II,ALEGRE NATALIA,ALVAREZ MARTIN,30580337577,SISTEMAS ANALITICOS S.A.,17/03/2015,
2 TRIM 2015,1650,EXTERNA A,II,ALEGRE NATALIA,ALVAREZ MARTIN,30580337577,SISTEMAS ANALITICOS S.A.,30/03/2015,
3 TRIM 2015,1696,EXTERNA A,II,ALEGRE NATALIA,ALVAREZ MARTIN,30580337577,SISTEMAS ANALITICOS S.A.,30/03/2015,
3 TRIM 2015,1697,EXTERNA A,II,REIST MARTA PATRICIA,LEGUIZAMON EMANUEL,30711813701,SISTEMAS INALAMBRICOS S.A.,08/09/2015,
1 TRIM 2014,1481,EXTERNA B,V,SIMEONE SILVIA,CAPUTO ROMINA,30662176788,SISTEMAS INTEGRADOS DE CONTROL,05/03/2014,
2 TRIM 2014,1477,EXTERNA B,V,SIMEONE SILVIA,CAPUTO ROMINA,30662176788,SISTEMAS INTEGRADOS DE CONTROL,05/03/2014,
1 TRIM 2014,1482,EXTERNA C,VII,SANTOS ANALIA,MARTINEZ MARIANA,30710439032,SISTEMAS PARA CONTROL INDUSTRIAL SA,15/04/2014,
2 TRIM 2014,1478,EXTERNA C,VII,SANTOS ANALIA,MARTINEZ MARIANA,30710439032,SISTEMAS PARA CONTROL INDUSTRIAL SA,15/04/2014,
3 TRIM 2014,1510,EXTERNA C,VII,SANTOS ANALIA,MARTINEZ MARIANA,30710439032,SISTEMAS PARA CONTROL INDUSTRIAL SA,15/04/2014,
4 TRIM 2014,1413,EXTERNA C,VII,SANTOS ANALIA,MARTINEZ MARIANA,30710439032,SISTEMAS PARA CONTROL INDUSTRIAL SA,15/04/2014,
2 TRIM 2015,1651,EXTERNA C,IX,MOURELLE LAURA BEATRIZ,TRICOTTI GABRIELA,30645183327,SITECA SRL,13/05/2015,
3 TRIM 2015,1698,EXTERNA C,IX,MOURELLE LAURA BEATRIZ,TRICOTTI GABRIELA,30645183327,SITECA SRL,13/05/2015,
1 TRIM 2015,1597,EXTERNA D,SELLOS,DEL RIO VERONICA,BEITONE VANESA,33592992669,SITEPRA SA,14/01/2015,
2 TRIM 2015,1652,EXTERNA D,SELLOS,DEL RIO VERONICA,BEITONE VANESA,33592992669,SITEPRA SA,14/01/2015,
3 TRIM 2015,1699,EXTERNA D,SELLOS,DEL RIO VERONICA,BEITONE VANESA,33592992669,SITEPRA SA,14/01/2015,
3 TRIM 2015,1700,PLANIFICACION Y SELECCION,INTERNA I,CASTIGLIONE ROMINA,D'APICE ADRIANA,30536937435,SITRA SAICFIYC,27/07/2015,
1 TRIM 2015,1598,PLANIFICACION Y SELECCION,INTERNA I,FORTUNA MARIA LAURA,CAPARRA MARCELA,30549874165,SIVAGAM SA,20/11/2014,
2 TRIM 2015,1653,PLANIFICACION Y SELECCION,INTERNA I,FORTUNA MARIA LAURA,CAPARRA MARCELA,30549874165,SIVAGAM SA,20/11/2014,
3 TRIM 2015,1701,PLANIFICACION Y SELECCION,INTERNA I,FORTUNA MARIA LAURA,CAPARRA MARCELA,30549874165,SIVAGAM SA,20/01/2015,
1 TRIM 2014,1483,EXTERNA A,II,MARTIRE VERONICA,LEGUIZAMON EMANUEL,30707852182,SKIN RED S. A.,25/04/2013,
1 TRIM 2015,1599,EXTERNA A,II,MARTIRE VERONICA,LEGUIZAMON EMANUEL,30707852182,SKIN RED S. A.,23/01/2014,
2 TRIM 2014,1479,EXTERNA A,II,MARTIRE VERONICA,LEGUIZAMON EMANUEL,30707852182,SKIN RED S. A.,25/04/2013,
2 TRIM 2015,1654,EXTERNA A,II,MARTIRE VERONICA,LEGUIZAMON EMANUEL,30707852182,SKIN RED S. A.,23/01/2014,
3 TRIM 2014,1511,EXTERNA A,II,MARTIRE VERONICA,LEGUIZAMON EMANUEL,30707852182,SKIN RED S. A.,23/01/2014,
4 TRIM 2014,1414,EXTERNA A,II,MARTIRE VERONICA,LEGUIZAMON EMANUEL,30707852182,SKIN RED S. A.,23/01/2014,
1 TRIM 2015,1600,EXTERNA B,V,SAAD FERNANDO,BECERRA PEREZ HUGO,30711434573,SKY AIRLINE S.A. SUC.ARG.,22/01/2015,
2 TRIM 2015,1655,EXTERNA B,V,SAAD FERNANDO,BECERRA PEREZ HUGO,30711434573,SKY AIRLINES S.A.SUCURSAL ARGENTINA,22/01/2015,
3 TRIM 2015,1702,EXTERNA B,V,SAAD FERNANDO,BECERRA PEREZ HUGO,30711434573,SKY AIRLINES S.A.SUCURSAL ARGENTINA,22/01/2015,
1 TRIM 2014,1484,EXTERNA E,II,GONZALEZ LAURA,ARFUSO VIVIANA,20299855814,SLEIMAN DAMIAN MAXIMILIANO,02/06/2014,
1 TRIM 2015,1601,EXTERNA E,II,GONZALEZ LAURA,ARFUSO VIVIANA,20299855814,SLEIMAN DAMIAN MAXIMILIANO,02/06/2014,
2 TRIM 2014,1480,EXTERNA E,II,GONZALEZ LAURA,ARFUSO VIVIANA,20299855814,SLEIMAN DAMIAN MAXIMILIANO,02/06/2014,
2 TRIM 2015,1656,EXTERNA E,II,GONZALEZ LAURA,ARFUSO VIVIANA,20299855814,SLEIMAN DAMIAN MAXIMILIANO,02/06/2014,
3 TRIM 2014,1512,EXTERNA E,II,GONZALEZ LAURA,ARFUSO VIVIANA,20299855814,SLEIMAN DAMIAN MAXIMILIANO,02/06/2014,
4 TRIM 2014,1415,EXTERNA E,II,GONZALEZ LAURA,ARFUSO VIVIANA,20299855814,SLEIMAN DAMIAN MAXIMILIANO,02/06/2014,
3 TRIM 2014,1513,OPERATIVOS,B,CRISOFOLI PABLO,GARIB JOSE LUIS LUIS,20224703113,SLUTSKY DIEGO,30/09/2014,
4 TRIM 2014,1416,OPERATIVOS,B,CRISOFOLI PABLO,GARIB JOSE LUIS LUIS,20224703113,SLUTSKY DIEGO,30/09/2014,
1 TRIM 2015,1602,OPERATIVOS,A,LOPEZ MARIA CAROLINA,BARBAGELATA RODOLFO,20076096210,SLUTSKY MARCOS JULIO,30/09/2014,
3 TRIM 2014,1514,OPERATIVOS,A,LOPEZ MARIA CAROLINA,BARBAGELATA RODOLFO,20076096210,SLUTSKY MARCOS JULIO,30/09/2014,
4 TRIM 2014,1417,OPERATIVOS,A,LOPEZ MARIA CAROLINA,BARBAGELATA RODOLFO,20076096210,SLUTSKY MARCOS JULIO,30/09/2014,
2 TRIM 2015,1657,PLANIFICACION Y SELECCION,INTERNA I,ZARAGOCI SEBASTIAN,POSE LUCIANA,30641906286,SM LAFKEN S.A.,13/05/2015,
3 TRIM 2015,1703,PLANIFICACION Y SELECCION,INTERNA I,ZARAGOCI SEBASTIAN,POSE LUCIANA,30641906286,SM LAFKEN S.A.,13/05/2015,
2 TRIM 2015,1658,PLANIFICACION Y SELECCION,INTERNA II,VALDEZ MILTOS ROMINA,ARAMBURU GERMAN,30708881925,SMA SA,09/06/2015,
3 TRIM 2015,1704,PLANIFICACION Y SELECCION,INTERNA II,VALDEZ MILTOS ROMINA,ARAMBURU GERMAN,30708881925,SMA SA,01/06/2015,
2 TRIM 2015,1659,CONCURSOS Y QUIEBRAS,,ESQUEFF ESTELA,GUMUCIO HUMBERTO,30712550119,SMART CUISINE S.A.,27/05/2015,
3 TRIM 2015,1705,CONCURSOS Y QUIEBRAS,,ESQUEFF ESTELA,GUMUCIO HUMBERTO,30712550119,SMART CUISINE S.A.,01/09/2015,
1 TRIM 2015,1603,CONCURSOS Y QUIEBRAS,,ESQUEFF ESTELA,GUMUCIO HUMBERTO,30712550119,SMART CUISINE SA,06/01/2015,
2 TRIM 2015,1660,CONCURSOS Y QUIEBRAS,,"FERNANDEZ VAQUERA, B",LENGARD CRISTINA,30663991538,SMC S.A.,11/06/2015,
1 TRIM 2015,1604,EXTERNA B,V,ORQUIN MARIA F,RIVERO CLAUDIA,30500031960,SMG CIA ARGENTINA DE SEGUROS SA,23/02/2015,
2 TRIM 2015,1661,EXTERNA B,V,ORQUIN MARIA F,RIVERO CLAUDIA,30500031960,SMG CIA ARGENTINA DE SEGUROS SA,23/02/2015,
3 TRIM 2015,1706,EXTERNA B,V,ORQUIN MARIA F,RIVERO CLAUDIA,30500031960,SMG CIA ARGENTINA DE SEGUROS SA,23/02/2015,
3 TRIM 2015,1707,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30685843400,SMG LIFE SEGUROS DE VIDA S.A.,15/09/2015,
3 TRIM 2015,1708,EXTERNA A,I,IRALA ELSA ,GONZALEZ CLAUDIA,33677293379,SMG RE ARGENTINA S.A.,16/09/2015,
3 TRIM 2015,1709,EXTERNA F,B,SANSOLINI DIEGO,ZELVYS SERGIO,20046969953,"SMIT, JOSE AMANDO",02/07/2015,
1 TRIM 2015,1605,PLANIFICACION Y SELECCION,INTERNA II,CHIRDO FLAVIA,MONTERO FERNANDO,30710996586,SMW AGRO S.R.L.,05/03/2015,
2 TRIM 2015,1662,PLANIFICACION Y SELECCION,INTERNA II,CHIRDO FLAVIA,MONTERO FERNANDO,30710996586,SMW AGRO S.R.L.,05/03/2015,
3 TRIM 2015,1710,PLANIFICACION Y SELECCION,INTERNA II,CHIRDO FLAVIA,MONTERO FERNANDO,30710996586,SMW AGRO S.R.L.,05/03/2015,
1 TRIM 2014,1485,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
1 TRIM 2015,1606,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
2 TRIM 2014,1481,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
2 TRIM 2015,1663,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
3 TRIM 2014,1515,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
3 TRIM 2015,1711,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
4 TRIM 2014,1418,EXTERNA B,VI,"ARAYA, JAVIER",BOTANA ANTONIO,30685824295,SNOWTIMES S.R.L.,23/09/2013,
1 TRIM 2015,1607,EXTERNA D,I0,SGARBOSSA VALERIA,RUBIO MARCELO,30707157018,SOCIEDAD CIVIL NICHOLSON Y ASOCIADOS ABOGADOS,04/12/2012,41247
2 TRIM 2015,1664,EXTERNA D,I0,SGARBOSSA VALERIA,RUBIO MARCELO,30707157018,SOCIEDAD CIVIL NICHOLSON Y ASOCIADOS ABOGADOS,04/12/2012,04/12/2012
3 TRIM 2014,1516,EXTERNA D,I0,SGARBOSSA VALERIA,RUBIO MARCELO,30707157018,SOCIEDAD CIVIL NICHOLSON Y ASOCIADOS ABOGADOS,04/12/2012,22/08/2014
3 TRIM 2015,1712,EXTERNA D,I0,SGARBOSSA VALERIA,RUBIO MARCELO,30707157018,SOCIEDAD CIVIL NICHOLSON Y ASOCIADOS ABOGADOS,04/12/2012,06/02/2015
1 TRIM 2014,1486,EXTERNA D,SELLOS,SALMON SILVANA,CHIRICO MARIA,33526316989,SOCIEDAD COMERCIAL DEL PLATA SA,19/03/2014,
2 TRIM 2014,1482,EXTERNA D,SELLOS,SALMON SILVANA,CHIRICO MARIA,33526316989,SOCIEDAD COMERCIAL DEL PLATA SA,19/03/2014,
3 TRIM 2014,1517,EXTERNA D,SELLOS,SALMON SILVANA,CHIRICO MARIA,33526316989,SOCIEDAD COMERCIAL DEL PLATA SA,19/03/2014,
4 TRIM 2014,1419,EXTERNA D,SELLOS,SALMON SILVANA,CHIRICO MARIA,33526316989,SOCIEDAD COMERCIAL DEL PLATA SA,19/03/2014,
1 TRIM 2014,1487,CONCURSOS Y QUIEBRAS,,CRISPINO PAULO,GIAMMARCHE DANIEL,30710051115,SOCIEDAD CONSTRUCTORA DEL MERCOSUR SA,01/08/2013,
2 TRIM 2014,1483,CONCURSOS Y QUIEBRAS,,CRISPINO PAULO,GIAMMARCHE DANIEL,30710051115,SOCIEDAD CONSTRUCTORA DEL MERCOSUR SA,01/08/2013,
4 TRIM 2014,1420,CONCURSOS Y QUIEBRAS,,CRISPINO PAULO,GIAMMARCHE DANIEL,30710051115,SOCIEDAD CONSTRUCTORA DEL MERCOSUR SA,01/08/2013,
2 TRIM 2015,1665,CONCURSOS Y QUIEBRAS,,ESQUEFF ESTELA,GUMUCIO HUMBERTO,30709236616,SOCIEDAD JIT CONSULTING S.A.,15/04/2015,
3 TRIM 2015,1713,CONCURSOS Y QUIEBRAS,,ESQUEFF ESTELA,GUMUCIO HUMBERTO,30709236616,SOCIEDAD JIT CONSULTING S.A.,15/04/2015,
1 TRIM 2014,1488,CONCURSOS Y QUIEBRAS,,DIAZ GLADYS,GIAMMARCHE DANIEL,30697672032,SOCMER SACIFIC,02/08/2013,
2 TRIM 2014,1484,CONCURSOS Y QUIEBRAS,,DIAZ GLADYS,GIAMMARCHE DANIEL,30697672032,SOCMER SACIFIC,02/08/2013,
3 TRIM 2014,1518,CONCURSOS Y QUIEBRAS,,DIAZ GLADYS,GIAMMARCHE DANIEL,30697672032,SOCMER SACIFIC,02/08/2013,
4 TRIM 2014,1421,CONCURSOS Y QUIEBRAS,,DIAZ GLADYS,GIAMMARCHE DANIEL,30697672032,SOCMER SACIFIC,02/08/2013,
1 TRIM 2014,1489,CONCURSOS Y QUIEBRAS,,"FERNANDEZ VAQUERA, B","POLICANO, ANTONIO",30711326320,SODESUR SA,16/05/2014,
2 TRIM 2014,1485,EXTERNA B,IV,POMILIO MARIANA,ABELARDO ROMINA,30701260607,SOFT OFFICE S.A.,22/12/2009,15/07/2014
3 TRIM 2014,1519,EXTERNA E,II,COLOM SILVIA,DOMINGUEZ JAVIER,30661936491,SOFTWARE AMERICA SA,09/09/2014,DEVOLUCION
4 TRIM 2014,1422,EXTERNA E,II,COLOM SILVIA,DOMINGUEZ JAVIER,30661936491,SOFTWARE AMERICA SA,09/09/2014,DEVOLUCION
3 TRIM 2015,1714,PLANIFICACION Y SELECCION,INTERNA II,SALVADOR M. EUGENIA,MONTERO FERNANDO,33515641829,SOIFER HERMANOS S.A.I.C.,15/07/2015,
1 TRIM 2015,1608,EXTERNA B,IV,TORRISI GRISELDA,ABELARDO ROMINA,30682509550,SOL NACIENTE SEGUROS S.A.,22/08/2014,
3 TRIM 2014,1520,EXTERNA B,IV,TORRISI GRISELDA,ABELARDO ROMINA,30682509550,SOL NACIENTE SEGUROS S.A.,22/08/2014,
4 TRIM 2014,1423,EXTERNA B,IV,TORRISI GRISELDA,ABELARDO ROMINA,30682509550,SOL NACIENTE SEGUROS S.A.,22/08/2014,
3 TRIM 2015,1715,CONCURSOS Y QUIEBRAS,,GUTIERREZ ALICIA,LENGARD CRISTINA,20171982945,SOLARZ MARIO DANIEL,28/07/2015,
1 TRIM 2015,1609,EXTERNA B,IV,POMILIO MARIANA,ABELARDO ROMINA,33708424019,SOLDONA S.A.,14/10/2014,
2 TRIM 2015,1666,EXTERNA B,IV,POMILIO MARIANA,ABELARDO ROMINA,33708424019,SOLDONA S.A.,14/10/2014,
3 TRIM 2014,1521,EXTERNA B,IV,POMILIO MARIANA,ABELARDO ROMINA,33708424019,SOLDONA S.A.,14/10/2014,
4 TRIM 2014,1424,EXTERNA B,IV,POMILIO MARIANA,ABELARDO ROMINA,33708424019,SOLDONA S.A.,14/10/2014,
1 TRIM 2014,1490,OPERATIVOS,A,CARDONE MARIANO,MELILLO MARCELO,30711891079,SOLER 5818 Y 5820 SOC CIVIL,25/03/2014,
2 TRIM 2014,1486,PUBLICIDAD REG SIMPL Y OPERATIVOS,B,CARDONE MARIANO,ALVAREZ PABLO,30711891079,SOLER 5818 Y 5820 SOC CIVIL,25/03/2014,
1 TRIM 2014,1491,EXTERNA C,IX,PONTI CLAUDIA,MANCHINI HERNAN,30585017775,SOLETANCHE BACHY ARGENTINA S.A.,11/10/2013,
3 TRIM 2014,1522,EXTERNA C,IX,PONTI CLAUDIA,COLUCCIO JORGE,30585017775,SOLETANCHE BACHY ARGENTINA S.A.,11/10/2013,
2 TRIM 2014,1487,EXTERNA C,IX,PONTI CLAUDIA,COLUCCIO JORGE,30585017775,SOLETANCHE BACHY ARGENTINA SA,11/10/2013,
1 TRIM 2014,1492,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30551527251,SOLIDYNE S.R.L.,11/04/2014,
1 TRIM 2015,1610,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30551527251,SOLIDYNE S.R.L.,11/04/2014,
2 TRIM 2014,1488,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30551527251,SOLIDYNE S.R.L.,11/04/2014,
2 TRIM 2015,1667,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30551527251,SOLIDYNE S.R.L.,11/04/2014,
3 TRIM 2014,1523,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30551527251,SOLIDYNE S.R.L.,11/04/2014,
4 TRIM 2014,1425,EXTERNA A,I,BATTAGLIA ROSARIO,EDREIRA NORMA,30551527251,SOLIDYNE S.R.L.,11/04/2014,
3 TRIM 2015,1716,PUBLICIDAD REG SIMPL Y OPERATIVOS,A,GIACUSA MARIA ALEJANDRA,ALVAREZ DANIEL,20134604043,SOLIS CARLOS VIC,02/07/2015,
2 TRIM 2015,1668,CONCURSOS Y QUIEBRAS,,"FERNANDEZ VAQUERA, B",LENGARD CRISTINA,30707816704,SOLUCIONES INTEGRALES CORPORATIVAS S.A.,16/06/2015,
1 TRIM 2015,1611,EXTERNA B,VI,"ALADRO, JORGE",FIORENZA GUSTAVO,33714062269,SOLUCIONES INTEGRALES DE GESTION SA,22/01/2015,
2 TRIM 2015,1669,EXTERNA B,VI,"ALADRO, JORGE",FIORENZA GUSTAVO,33714062269,SOLUCIONES INTEGRALES DE GESTION SA,22/01/2015,
3 TRIM 2015,1717,EXTERNA B,VI,"ALADRO, JORGE",FIORENZA GUSTAVO,33714062269,SOLUCIONES INTEGRALES DE GESTION SA,22/01/2014,
1 TRIM 2014,1493,OPERATIVOS,C,VILLEGAS  ,VALDEZ RAUL,27177171242,SONIA GRANDI,20/12/2013,
2 TRIM 2014,1489,EXTERNA F,B,VILLEGAS ,VALDEZ RAUL,27177171242,SONIA GRANDI,20/12/2013,
3 TRIM 2014,1524,EXTERNA F,B,VILLEGAS  CESAR,VALDEZ RAUL,27177171242,SONIA GRANDI,20/12/2013,
1 TRIM 2015,1612,PLANIFICACION Y SELECCION,INTERNA I,YANKELEVICH PABLO,POSE LUCIANA,27035841917,SONIA MARGARITA BENVENUTO,20/11/2014,
2 TRIM 2015,1670,PLANIFICACION Y SELECCION,INTERNA I,YANKELEVICH PABLO,POSE LUCIANA,27035841917,SONIA MARGARITA BENVENUTO,20/11/2014,
3 TRIM 2015,1718,PLANIFICACION Y SELECCION,INTERNA I,YANKELEVICH PABLO,POSE LUCIANA,27035841917,SONIA MARGARITA BENVENUTO,20/11/2014,
4 TRIM 2014,1426,PLANIFICACION Y SELECCION,INTERNA I,YANKELEVICH PABLO,POSE LUCIANA,27035841917,SONIA MARGARITA BENVENUTO,20/11/2014,
1 TRIM 2015,1613,EXTERNA D,SELLOS,RIPOLI JORGE,BEITONE VANESA,30679928879,SONY ARGENTINA S.A.,05/01/2015,
2 TRIM 2015,1671,EXTERNA D,SELLOS,RIPOLI JORGE,BEITONE VANESA,30679928879,SONY ARGENTINA S.A.,05/01/2015,
3 TRIM 2015,1719,EXTERNA D,SELLOS,RIPOLI JORGE,BEITONE VANESA,30679928879,SONY ARGENTINA S.A.,05/01/2015,
1 TRIM 2015,1614,EXTERNA D,SELLOS,SEDANO FERNANDA,BEITONE VANESA,30686513528,SONY MUSIC ENTERT ARG SA,13/11/2013,03/12/2014
2 TRIM 2015,1672,EXTERNA D,SELLOS,SEDANO FERNANDA,BEITONE VANESA,30686513528,SONY MUSIC ENTERT ARG SA,13/11/2013,03/12/2014
3 TRIM 2015,1720,EXTERNA D,SELLOS,SEDANO FERNANDA,BEITONE VANESA,30686513528,SONY MUSIC ENTERT ARG SA,13/11/2013,03/12/2014
2 TRIM 2014,1490,EXTERNA F,A,GIACUSA ALEJANDRA,CARLOS SOUTO,30686513528,SONY MUSIC ENTERT. ARG. SA,08/11/2013,
4 TRIM 2014,1427,EXTERNA D,SELLOS,SEDANO FERNANDA,CHIRICO MARIA,30686513528,SONY MUSIC ENTERTAINMENT ARG. SA,13/11/2013,03/12/2014
1 TRIM 2014,1494,EXTERNA E,II,GIACUSA ALEJANDRA,SOUTO CARLOS,30686513528,SONY MUSIC ENTERTAINMENT ARGENTINA SA,08/11/2013,
1 TRIM 2015,1615,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,30707898336,SOPHITEX SRL,22/10/2014,
2 TRIM 2015,1673,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,30707898336,SOPHITEX SRL,22/10/2014,
3 TRIM 2014,1525,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,30707898336,SOPHITEX SRL,22/10/2014,
3 TRIM 2015,1721,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,30707898336,SOPHITEX SRL,22/10/2014,
4 TRIM 2014,1428,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,30707898336,SOPHITEX SRL,22/10/2014,
1 TRIM 2014,1495,PLANIFICACION Y SELECCION,E,FUERTES SANDRA,MONTERO FERNANDO,23111700354,SORRENTI CARMEN FRANCISCA,04/04/2014,
3 TRIM 2014,1526,OPERATIVOS,A,GROSSI GUILLERMO,GONZALEZ MAURO,27132181255,SOSA ANGELA NORMA,17/10/2014,
4 TRIM 2014,1429,OPERATIVOS,A,GROSSI GUILLERMO,GONZALEZ MAURO,27132181255,SOSA ANGELA NORMA,17/10/2014,
3 TRIM 2015,1722,EXTERNA E,II,COLOM SILVIA,DOMINGUEZ JAVIER,27940415115,SOSA MALDONADO HILDA ROSA,05/08/2015,
3 TRIM 2015,1723,EXTERNA E,I,BERNUES PLINIO,D'AMICO VANINA,20291535985,SOTO SEPULVEDA LUIS ALFREDO,31/07/2015,
1 TRIM 2014,1496,REVISION Y CONTROL DE FISCALIZACION,,PUGLIESE ADRIANA,ALVAREZ MARTIN,30533612934,SOULE S.A.,21/03/2014,
1 TRIM 2015,1616,EXTERNA C,VII,PUGLIESE ADRIANA,BIANCHI MARIA FERNANDA,30533612934,SOULE SA,21/03/2014,
2 TRIM 2014,1491,EXTERNA C,VII,PUGLIESE ADRIANA,BIANCHI MARIA FERNANDA,30533612934,SOULE SA,21/03/2014,
2 TRIM 2015,1674,EXTERNA C,VII,PUGLIESE ADRIANA,BIANCHI MARIA FERNANDA,30533612934,SOULE SA,21/03/2014,
3 TRIM 2014,1527,EXTERNA C,VII,PUGLIESE ADRIANA,BIANCHI MARIA FERNANDA,30533612934,SOULE SA,21/03/2014,
3 TRIM 2015,1724,EXTERNA C,VII,PUGLIESE ADRIANA,BIANCHI MARIA FERNANDA,30533612934,SOULE SA,21/03/2014,
4 TRIM 2014,1430,EXTERNA C,VII,PUGLIESE ADRIANA,BIANCHI MARIA FERNANDA,30533612934,SOULE SA,21/03/2014,
1 TRIM 2015,1617,OPERATIVOS,A,ROUSSEAUX JULIETA,GONZALEZ MAURO,20045177018,SOUSSE MARCOS,30/09/2014,
2 TRIM 2015,1675,OPERATIVOS,A,ROUSSEAUX JULIETA,GONZALEZ MAURO,20045177018,SOUSSE MARCOS,30/09/2014,
3 TRIM 2014,1528,OPERATIVOS,A,ROUSSEAUX JULIETA,GONZALEZ MAURO,20045177018,SOUSSE MARCOS,30/09/2014,
4 TRIM 2014,1431,OPERATIVOS,A,ROUSSEAUX JULIETA,GONZALEZ MAURO,20045177018,SOUSSE MARCOS,30/09/2014,
2 TRIM 2015,1676,CONCURSOS Y QUIEBRAS,,"FIGLAS, FLAVIA",LENGARD CRISTINA,30712321551,SOUTH TRADE CONSULTING GROUP S.A.,19/06/2015,
1 TRIM 2014,1497,EXTERNA A,I,IRALA ELSA  ,GONZALEZ CLAUDIA,30710060505,SOUTHAMERICAN TRENDY S.A.,13/03/2012,
1 TRIM 2014,1498,CONCURSOS Y QUIEBRAS,,VARCHIONI ANDREA,GUMUCIO HUMBERTO,30688937384,SOUTHERN WINDS SA,17/02/2014,
2 TRIM 2014,1492,CONCURSOS Y QUIEBRAS,,GUEVARA LIA,GUMUCIO HUMBERTO,30709827622,SOUTHGROUP S.A.,29/07/2014,
1 TRIM 2015,1618,PUBLICIDAD REG SIMPL Y OPERATIVOS,A,FINOCHIETTI VANESA,ALVAREZ DANIEL,27168932559,SOUTO FERRERO SUSANA,27/10/2014,
3 TRIM 2014,1529,"PUBLICIDAD, REG SIMPL DEL ISIB Y OPERATIVOS",A,FINOCHIETTI VANESA,ALVAREZ DANIEL,27168932559,SOUTO FERRERO SUSANA,27/10/2014,
4 TRIM 2014,1432,PUBLICIDAD REG SIMPL Y OPERATIVOS,A,FINOCHIETTI VANESA,ALVAREZ DANIEL,27168932559,SOUTO FERRERO SUSANA,27/10/2014,
1 TRIM 2015,1619,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,20226441256,SOVERIKLY JACOBO EDUARDO,30/09/2014,
2 TRIM 2015,1677,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,20226441256,SOVERIKLY JACOBO EDUARDO,30/09/2014,
3 TRIM 2014,1530,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,20226441256,SOVERIKLY JACOBO EDUARDO,30/09/2014,
3 TRIM 2015,1725,OPERATIVOS,A,CHIUSANO SERGIO,SALLES ENRIQUE,20226441256,SOVERIKLY JACOBO EDUARDO,30/09/2014,
